customer_id,product_id,product_category,purchase_amount,purchase_date
337,10,Electronics,566.23,2024-10-21
460,21,Fashion,65.13,2025-01-16
140,5,Home Goods,571.21,2024-06-18
493,40,Fashion,785.41,2024-09-22
387,17,Home Goods,450.19,2024-05-02
311,19,Home Goods,367.53,2024-11-14
6,47,Fashion,583.33,2024-09-15
274,15,Groceries,694.6,2025-01-14
251,24,Home Goods,237.21,2025-01-10
382,47,Electronics,249.33,2025-02-10
79,36,Stationary,336.48,2024-06-29
390,49,Groceries,711.39,2025-02-14
335,31,Groceries,894.68,2024-10-29
82,4,Fashion,240.93,2024-12-27
234,11,Home Goods,813.9,2024-04-09
111,33,Home Goods,581.29,2024-03-24
109,22,Home Goods,309.62,2024-08-28
31,42,Stationary,127.34,2024-04-14
355,47,Fashion,86.9,2025-01-10
260,34,Home Goods,243.58,2024-06-05
129,19,Fashion,960.83,2025-02-10
350,34,Home Goods,819.73,2025-02-16
301,13,Confectionary,46.97,2024-03-30
173,3,Stationary,267.26,2025-02-21
237,26,Fashion,260.23,2024-03-30
384,43,Stationary,959.55,2024-11-18
116,31,Electronics,208.08,2024-08-14
446,29,Groceries,407.53,2025-02-06
255,42,Confectionary,78.45,2025-01-10
1,18,Electronics,883.13,2024-08-14
274,15,Home Goods,354.4,2024-12-31
414,14,Home Goods,90.16,2024-05-16
92,34,Home Goods,38.63,2025-03-17
419,23,Home Goods,93.67,2025-03-07
499,25,Confectionary,545.65,2024-11-30
500,31,Confectionary,808.73,2024-06-21
229,11,Confectionary,698.7,2025-01-30
188,4,Stationary,294.93,2025-02-19
22,32,Stationary,158.12,2024-07-28
64,50,Fashion,419.71,2024-05-04
223,33,Fashion,284.62,2025-01-17
102,14,Groceries,316.36,2024-10-20
146,50,Groceries,884.54,2025-02-27
39,40,Electronics,59.65,2024-05-10
208,1,Stationary,825.18,2025-01-11
386,47,Stationary,283.09,2024-09-01
144,25,Groceries,64.04,2024-12-11
490,21,Groceries,735.92,2024-11-05
215,44,Electronics,232.76,2025-02-12
238,42,Groceries,964.48,2024-10-25
18,27,Groceries,456.6,2024-12-10
237,28,Confectionary,473.51,2024-08-28
438,24,Home Goods,381.21,2025-01-22
407,27,Stationary,881.38,2024-10-08
462,10,Electronics,56.81,2025-02-20
115,34,Stationary,169.83,2025-03-07
176,27,Stationary,437.12,2025-02-27
195,42,Electronics,880.11,2024-12-30
268,48,Confectionary,796.85,2024-11-28
394,32,Stationary,440.79,2024-04-20
499,41,Stationary,652.76,2025-01-16
297,32,Electronics,771.32,2024-10-26
439,9,Fashion,126.98,2024-04-08
436,50,Electronics,502.68,2025-02-07
48,37,Confectionary,802.96,2025-03-11
261,18,Electronics,304.27,2024-05-09
395,31,Home Goods,368.78,2025-01-23
498,2,Electronics,21.81,2025-02-09
255,30,Fashion,337.7,2024-10-11
135,17,Confectionary,961.17,2024-12-15
375,21,Groceries,506.51,2024-07-19
429,9,Stationary,787.78,2024-04-30
329,37,Home Goods,128.41,2025-02-22
393,30,Confectionary,315.4,2024-11-18
201,44,Confectionary,227.73,2024-08-21
493,45,Confectionary,590.04,2024-09-01
230,16,Confectionary,43.37,2024-11-29
19,14,Groceries,473.12,2024-04-10
3,26,Stationary,675.51,2025-01-11
198,38,Confectionary,809.52,2024-06-10
222,17,Fashion,298.71,2024-04-13
230,12,Electronics,929.33,2025-03-23
101,47,Confectionary,194.28,2024-11-09
363,3,Stationary,334.03,2024-08-14
158,34,Stationary,989.79,2024-12-05
156,29,Electronics,161.96,2024-08-15
146,27,Fashion,365.6,2024-07-21
443,42,Electronics,374.53,2024-04-17
396,2,Fashion,895.21,2024-06-23
306,27,Home Goods,592.21,2024-05-21
329,9,Home Goods,173.08,2024-11-10
345,20,Confectionary,307.51,2025-01-21
4,28,Confectionary,33.54,2024-12-04
113,36,Stationary,54.81,2024-07-25
12,23,Fashion,220.21,2025-03-12
314,26,Stationary,732.97,2024-05-02
435,25,Confectionary,225.07,2024-12-17
144,45,Home Goods,108.08,2024-10-11
442,21,Stationary,666.29,2024-04-08
132,37,Stationary,53.49,2024-05-03
375,25,Fashion,876.47,2024-04-30
485,31,Electronics,392.81,2025-03-12
445,13,Fashion,937.51,2024-12-27
424,43,Electronics,510.68,2024-12-30
470,29,Confectionary,780.39,2024-08-06
158,5,Home Goods,730.56,2024-07-11
438,2,Fashion,747.03,2024-10-04
68,6,Home Goods,911.16,2025-02-19
57,45,Groceries,903.13,2024-03-26
204,22,Fashion,555.49,2025-02-11
376,50,Stationary,998.36,2024-04-10
80,25,Stationary,551.36,2025-02-10
302,9,Stationary,930.16,2024-11-02
91,45,Confectionary,825.48,2024-09-18
80,49,Groceries,775.13,2024-05-03
226,31,Confectionary,749.05,2024-12-26
12,33,Fashion,604.31,2025-02-26
134,22,Stationary,868.75,2024-03-24
415,4,Fashion,89.37,2024-06-14
187,21,Stationary,124.02,2025-02-25
69,18,Stationary,233.66,2024-08-08
316,18,Groceries,10.97,2024-06-20
33,12,Groceries,513.43,2024-10-01
294,19,Electronics,921.24,2024-04-08
172,36,Electronics,626.03,2025-02-15
126,22,Electronics,488.61,2024-09-09
317,46,Electronics,730.55,2024-04-23
46,44,Groceries,620.18,2024-06-10
286,35,Stationary,983.37,2024-05-13
251,34,Fashion,346.73,2024-10-25
156,10,Stationary,165.67,2024-09-26
232,28,Groceries,990.35,2024-11-29
284,24,Electronics,357.39,2024-08-03
30,42,Confectionary,466.73,2024-05-01
127,37,Fashion,380.15,2024-11-23
73,49,Fashion,319.19,2025-01-11
76,34,Confectionary,532.63,2024-06-22
98,12,Fashion,992.93,2024-06-22
207,46,Stationary,617.02,2025-02-07
39,9,Fashion,738.5,2025-03-18
268,44,Stationary,878.56,2024-06-13
459,47,Home Goods,274.54,2024-12-24
247,30,Fashion,96.66,2025-03-02
346,34,Electronics,28.73,2025-01-25
33,48,Home Goods,563.21,2024-05-17
179,15,Stationary,673.12,2025-03-16
41,31,Groceries,19.14,2024-04-02
199,47,Home Goods,502.24,2024-10-31
287,32,Confectionary,650.86,2024-09-25
151,24,Home Goods,798.23,2025-02-10
124,44,Stationary,546.05,2024-07-24
76,22,Home Goods,914.77,2024-12-12
292,3,Stationary,197.61,2024-09-12
469,27,Groceries,87.09,2024-11-02
453,37,Home Goods,400.42,2025-02-14
64,47,Groceries,729.51,2024-10-07
261,10,Confectionary,12.44,2024-12-06
178,2,Stationary,21.86,2024-12-08
373,4,Confectionary,796.36,2024-12-25
158,18,Fashion,17.34,2024-11-21
192,2,Fashion,444.48,2024-12-28
318,49,Confectionary,10.42,2025-03-03
92,31,Stationary,350.3,2024-04-23
112,35,Confectionary,250.48,2024-08-08
212,34,Home Goods,579.48,2024-05-03
361,48,Groceries,845.47,2024-08-26
91,49,Home Goods,66.83,2024-08-21
27,11,Confectionary,505.4,2024-10-14
74,7,Home Goods,410.34,2025-03-14
435,6,Stationary,579.54,2024-10-22
224,43,Fashion,99.75,2024-06-17
351,7,Stationary,445.67,2024-11-09
274,42,Confectionary,790.82,2024-05-29
200,39,Stationary,31.85,2024-07-06
313,6,Groceries,331.85,2024-09-28
500,31,Fashion,555.78,2025-03-11
292,9,Fashion,170.66,2024-09-25
202,18,Stationary,891.39,2025-02-06
221,23,Fashion,52.71,2024-06-22
304,4,Groceries,778.04,2025-02-03
49,16,Groceries,903.49,2024-06-11
376,39,Confectionary,794.28,2024-06-10
456,47,Home Goods,373.65,2024-11-13
118,31,Electronics,939.57,2024-07-17
68,7,Home Goods,796.35,2024-12-24
124,30,Confectionary,441.56,2025-03-22
200,23,Home Goods,298.07,2024-09-28
319,11,Electronics,611.69,2024-06-27
457,29,Confectionary,750.54,2024-08-01
294,8,Home Goods,767.88,2024-12-07
6,28,Home Goods,367.95,2024-07-31
98,49,Fashion,237.59,2024-10-06
56,20,Stationary,843.42,2024-04-19
477,3,Stationary,784.3,2025-02-10
431,8,Fashion,638.46,2024-03-27
39,13,Fashion,538.55,2024-11-12
50,20,Groceries,356.89,2024-05-06
265,31,Groceries,692.67,2024-10-14
123,31,Electronics,839.38,2024-12-15
194,28,Confectionary,565.36,2024-09-16
323,16,Home Goods,77.6,2024-10-29
63,48,Home Goods,825.22,2024-12-13
17,24,Confectionary,478.52,2024-12-20
190,31,Stationary,545.66,2024-05-02
195,20,Groceries,732.78,2024-07-23
268,9,Electronics,16.07,2025-01-08
416,14,Electronics,571.32,2025-02-23
395,39,Groceries,205.94,2024-06-02
21,39,Fashion,218.55,2024-11-19
101,3,Electronics,877.77,2025-03-13
271,43,Confectionary,878.7,2024-05-22
121,5,Stationary,988.66,2024-12-22
53,39,Confectionary,577.61,2025-02-21
456,6,Electronics,685.98,2025-03-13
158,47,Fashion,194.03,2024-11-02
390,34,Home Goods,497.8,2024-04-14
271,25,Confectionary,368.05,2025-03-07
115,45,Groceries,133.37,2024-11-03
239,29,Confectionary,182.41,2024-05-09
464,22,Electronics,98.33,2024-09-05
308,45,Groceries,59.49,2024-07-19
33,15,Groceries,153.84,2024-05-21
408,5,Confectionary,844.19,2024-11-07
250,42,Electronics,827.17,2024-07-17
348,18,Electronics,339.04,2024-08-13
263,16,Groceries,374.82,2024-04-10
202,26,Confectionary,73.56,2024-08-19
121,37,Stationary,773.98,2024-09-23
66,13,Fashion,694.07,2025-02-25
76,39,Groceries,625.61,2024-09-24
344,30,Home Goods,40.56,2024-09-13
199,31,Fashion,221.8,2024-12-21
297,35,Home Goods,931.49,2024-10-25
189,20,Home Goods,145.18,2024-07-11
37,43,Groceries,154.32,2024-07-29
397,20,Confectionary,380.82,2025-02-26
420,32,Home Goods,325.69,2024-06-24
63,42,Stationary,760.43,2025-03-23
454,37,Home Goods,525.62,2024-05-23
319,42,Home Goods,461.0,2024-11-15
443,12,Groceries,833.35,2025-01-12
77,8,Confectionary,738.27,2024-04-04
19,6,Stationary,261.6,2024-10-12
385,14,Electronics,174.61,2024-03-26
2,35,Confectionary,877.72,2024-12-12
213,47,Stationary,515.88,2025-01-12
206,33,Groceries,484.05,2024-11-20
91,33,Groceries,398.44,2024-11-09
113,29,Confectionary,808.58,2024-10-12
108,13,Electronics,501.29,2024-10-03
150,30,Fashion,503.56,2025-02-22
79,11,Confectionary,887.66,2025-02-24
270,43,Groceries,844.44,2025-02-25
489,10,Stationary,135.23,2024-06-18
68,50,Confectionary,86.3,2024-04-23
362,20,Home Goods,610.75,2024-09-22
402,23,Groceries,317.53,2025-03-13
262,24,Stationary,652.11,2024-10-31
27,31,Electronics,281.57,2024-05-01
192,14,Confectionary,329.32,2024-03-24
412,32,Home Goods,246.68,2024-10-15
492,17,Stationary,850.98,2025-03-09
238,19,Home Goods,778.67,2024-04-11
426,2,Groceries,595.4,2024-08-31
14,16,Confectionary,110.96,2025-03-06
302,33,Stationary,808.02,2024-04-09
433,15,Confectionary,664.3,2024-08-19
57,10,Home Goods,281.04,2024-07-25
59,7,Electronics,343.51,2024-12-28
18,48,Home Goods,750.24,2024-05-20
215,4,Fashion,574.27,2025-02-12
352,7,Stationary,686.22,2024-09-24
474,16,Groceries,765.91,2024-07-12
221,30,Electronics,690.4,2024-10-23
206,22,Home Goods,663.33,2024-04-01
392,11,Fashion,761.66,2024-04-24
283,14,Stationary,312.82,2024-09-27
274,28,Fashion,137.5,2024-06-24
197,27,Stationary,487.63,2024-11-09
44,27,Groceries,87.67,2024-05-25
432,42,Home Goods,104.88,2024-10-07
223,5,Stationary,318.86,2025-03-19
126,30,Groceries,44.32,2024-07-27
349,49,Electronics,805.2,2024-09-29
329,29,Groceries,323.06,2025-01-10
187,16,Confectionary,849.15,2025-03-04
284,47,Stationary,925.48,2024-12-08
7,28,Home Goods,853.71,2024-10-18
392,41,Electronics,912.13,2024-06-20
182,33,Groceries,242.05,2024-04-07
376,46,Home Goods,336.59,2024-09-17
27,50,Confectionary,209.06,2024-08-29
124,15,Stationary,217.52,2024-07-18
204,5,Fashion,976.09,2024-07-27
294,26,Stationary,487.36,2024-03-25
94,33,Stationary,130.38,2024-08-02
434,13,Stationary,281.9,2024-05-23
21,45,Stationary,720.86,2024-10-01
478,42,Confectionary,291.13,2025-02-18
376,43,Confectionary,860.34,2024-08-28
441,14,Groceries,72.14,2024-05-23
446,50,Electronics,312.77,2025-01-06
440,6,Confectionary,265.39,2024-04-09
221,24,Stationary,349.3,2024-06-02
152,38,Confectionary,383.11,2024-07-14
186,31,Confectionary,478.85,2024-06-28
138,29,Electronics,170.58,2024-10-10
129,22,Groceries,947.44,2025-01-29
103,20,Confectionary,538.57,2024-04-27
404,25,Groceries,55.55,2024-06-21
456,48,Fashion,845.42,2024-12-25
51,24,Home Goods,719.87,2024-06-12
39,46,Stationary,278.36,2024-04-04
452,11,Electronics,401.83,2024-10-05
253,31,Groceries,355.39,2024-08-02
415,33,Electronics,630.8,2025-01-18
38,22,Confectionary,318.98,2024-07-25
441,41,Confectionary,796.63,2024-03-28
383,31,Fashion,334.85,2024-08-19
490,7,Home Goods,890.09,2024-09-03
134,26,Confectionary,621.47,2024-06-24
60,6,Groceries,98.05,2024-08-27
465,32,Home Goods,670.91,2024-10-05
475,48,Fashion,333.88,2025-01-15
446,47,Stationary,255.8,2024-09-24
288,28,Electronics,68.9,2024-04-13
455,26,Stationary,660.98,2024-08-19
346,34,Fashion,992.13,2024-12-13
204,28,Stationary,422.39,2025-03-18
146,17,Fashion,311.0,2024-10-04
32,17,Fashion,215.65,2025-03-21
160,16,Confectionary,602.64,2024-12-04
85,31,Fashion,664.46,2024-03-29
91,35,Home Goods,759.66,2024-08-07
40,6,Home Goods,676.84,2024-08-02
246,9,Home Goods,794.89,2024-05-13
179,17,Electronics,477.45,2024-03-30
75,39,Electronics,978.5,2024-04-03
295,40,Confectionary,363.46,2024-07-13
69,29,Fashion,932.26,2024-06-29
380,6,Groceries,58.9,2024-08-29
40,1,Stationary,582.66,2025-02-09
128,20,Groceries,217.15,2025-02-14
208,24,Confectionary,346.5,2025-02-27
14,31,Confectionary,809.81,2024-11-01
164,47,Groceries,971.75,2024-04-14
487,39,Stationary,408.67,2024-12-07
380,41,Home Goods,635.9,2024-11-27
396,35,Groceries,554.67,2024-06-30
360,18,Groceries,517.81,2024-12-14
332,16,Groceries,896.39,2024-11-22
497,11,Electronics,216.88,2024-07-12
311,19,Confectionary,806.22,2024-04-18
421,41,Electronics,168.35,2024-05-04
83,28,Electronics,288.08,2024-08-28
204,43,Fashion,547.54,2024-05-28
180,39,Electronics,359.92,2024-09-28
163,15,Electronics,833.97,2024-10-31
443,48,Electronics,567.01,2024-07-19
81,18,Electronics,354.99,2024-12-26
29,42,Home Goods,721.24,2024-05-18
394,45,Home Goods,728.3,2024-09-24
358,4,Groceries,40.7,2024-04-26
9,49,Confectionary,900.84,2024-11-22
146,26,Electronics,572.0,2025-02-25
241,25,Stationary,976.37,2024-11-03
237,45,Home Goods,887.67,2024-05-11
221,32,Home Goods,163.34,2024-06-14
154,24,Groceries,562.17,2024-12-28
351,16,Electronics,662.92,2024-05-16
124,22,Groceries,609.74,2025-01-09
102,30,Electronics,842.37,2024-12-22
188,23,Stationary,497.6,2024-09-23
380,25,Confectionary,514.71,2024-08-08
479,4,Fashion,481.25,2024-04-21
60,10,Home Goods,54.95,2024-05-02
187,39,Electronics,786.6,2024-07-27
275,1,Stationary,680.62,2024-08-12
13,16,Home Goods,325.3,2024-11-01
386,45,Electronics,612.04,2025-02-20
284,42,Fashion,70.94,2024-10-26
11,15,Home Goods,357.85,2024-08-12
452,6,Confectionary,438.96,2024-11-01
446,18,Electronics,251.27,2024-07-25
273,42,Confectionary,726.49,2024-12-02
284,4,Electronics,522.75,2024-06-29
125,49,Groceries,188.45,2024-06-18
263,20,Electronics,912.85,2024-09-12
1,19,Home Goods,212.22,2024-07-12
8,44,Electronics,837.17,2024-07-22
154,50,Confectionary,901.38,2025-03-18
68,50,Stationary,673.09,2024-06-14
316,2,Fashion,723.03,2024-04-29
249,8,Groceries,462.04,2024-10-18
373,9,Confectionary,852.05,2025-03-19
421,32,Groceries,617.01,2024-05-15
429,15,Confectionary,459.18,2024-12-08
214,15,Groceries,684.36,2024-06-15
114,21,Electronics,369.71,2024-11-12
247,19,Confectionary,958.11,2024-12-07
201,48,Stationary,584.96,2024-12-10
112,36,Confectionary,831.63,2025-02-21
167,45,Stationary,816.2,2024-04-03
427,41,Groceries,888.29,2025-01-28
482,40,Home Goods,477.65,2025-02-28
165,32,Groceries,545.71,2024-10-22
69,2,Fashion,864.5,2024-07-02
92,27,Stationary,460.43,2024-04-12
270,25,Electronics,566.42,2024-09-06
142,39,Confectionary,942.55,2024-12-26
426,42,Home Goods,654.31,2024-05-03
329,32,Electronics,475.76,2024-10-22
135,12,Confectionary,430.6,2024-09-08
351,49,Home Goods,730.29,2024-07-17
141,36,Groceries,184.05,2024-12-28
99,12,Groceries,848.38,2025-02-25
388,50,Stationary,497.92,2024-03-26
233,48,Home Goods,994.0,2024-04-12
17,50,Stationary,685.04,2024-04-11
262,50,Home Goods,559.56,2025-01-07
41,48,Groceries,284.03,2025-01-09
440,46,Fashion,744.31,2025-02-10
414,30,Stationary,362.19,2024-10-11
182,37,Groceries,226.23,2025-01-16
279,11,Electronics,565.85,2024-08-11
358,43,Stationary,621.85,2024-05-19
24,27,Home Goods,610.05,2024-10-02
252,12,Stationary,936.57,2024-08-22
379,42,Stationary,903.52,2024-07-25
421,8,Electronics,637.85,2025-01-20
236,33,Electronics,516.97,2025-03-18
188,28,Home Goods,441.35,2024-07-30
35,8,Fashion,45.37,2024-12-13
455,21,Stationary,121.42,2024-07-11
391,18,Stationary,691.14,2024-11-14
345,11,Home Goods,219.14,2024-08-20
77,29,Home Goods,109.68,2024-08-22
18,7,Electronics,959.98,2024-04-21
96,29,Stationary,212.63,2025-02-07
49,17,Home Goods,542.17,2025-02-22
294,5,Groceries,287.81,2024-04-17
1,6,Electronics,403.8,2024-11-21
459,25,Fashion,272.99,2024-04-26
114,45,Fashion,518.11,2025-03-06
365,49,Stationary,676.13,2024-03-25
5,33,Stationary,466.73,2024-04-17
96,47,Fashion,875.33,2024-10-02
445,13,Stationary,934.28,2024-08-28
128,2,Home Goods,332.12,2024-08-14
11,48,Groceries,738.32,2025-01-14
286,13,Groceries,899.51,2025-03-14
354,26,Groceries,417.78,2024-10-28
362,1,Confectionary,402.71,2024-09-07
241,6,Stationary,468.65,2025-01-05
14,13,Confectionary,255.18,2024-06-16
276,31,Fashion,390.75,2024-07-17
42,41,Confectionary,758.58,2024-04-24
205,18,Fashion,775.87,2024-07-04
429,29,Confectionary,907.27,2024-07-07
52,29,Stationary,547.5,2024-03-30
108,12,Confectionary,208.6,2024-06-10
145,30,Home Goods,700.24,2024-10-15
243,2,Electronics,33.2,2025-01-19
422,41,Electronics,108.85,2024-04-11
15,1,Groceries,135.03,2025-03-20
165,45,Stationary,395.09,2024-11-10
115,28,Stationary,559.12,2024-11-03
133,16,Stationary,815.39,2024-11-07
499,44,Groceries,641.14,2024-10-05
304,17,Electronics,834.24,2024-03-29
385,27,Groceries,62.2,2024-04-16
306,14,Stationary,512.27,2024-10-13
422,26,Confectionary,937.54,2024-07-08
255,42,Stationary,784.17,2024-12-13
460,24,Electronics,928.09,2025-02-10
301,8,Electronics,262.5,2024-07-25
70,20,Electronics,779.36,2024-09-04
361,39,Home Goods,285.24,2025-03-05
495,2,Groceries,157.94,2025-01-14
273,44,Confectionary,572.05,2024-05-05
273,41,Home Goods,609.3,2025-02-12
267,5,Fashion,640.04,2025-03-06
6,16,Groceries,561.3,2024-08-29
408,22,Confectionary,278.35,2024-11-07
432,20,Fashion,554.28,2024-12-14
68,29,Home Goods,712.62,2024-11-10
167,34,Confectionary,318.19,2024-04-07
497,11,Home Goods,70.76,2024-06-28
275,25,Home Goods,515.12,2024-05-03
95,26,Stationary,637.18,2025-01-18
465,8,Fashion,445.36,2025-01-10
288,21,Electronics,228.82,2024-05-16
427,36,Confectionary,991.52,2025-03-22
48,24,Fashion,303.82,2025-01-17
278,15,Stationary,594.12,2024-05-05
482,16,Electronics,726.33,2024-07-18
56,5,Electronics,303.89,2024-09-02
331,44,Electronics,666.3,2024-10-08
109,37,Stationary,585.06,2024-07-10
32,31,Electronics,759.29,2024-11-19
84,33,Fashion,560.45,2024-05-04
67,40,Home Goods,741.38,2024-06-22
148,43,Home Goods,135.42,2025-01-31
160,22,Stationary,804.45,2024-05-30
371,2,Electronics,917.24,2025-01-17
276,24,Home Goods,547.41,2024-10-19
296,1,Electronics,608.5,2025-03-17
424,15,Home Goods,556.8,2024-12-26
62,28,Confectionary,774.04,2024-04-21
98,14,Groceries,189.45,2024-12-04
429,38,Confectionary,852.25,2024-03-31
245,35,Fashion,562.78,2024-11-25
237,13,Stationary,169.71,2024-09-30
439,3,Home Goods,798.97,2024-10-19
223,34,Stationary,510.79,2024-04-25
123,15,Electronics,259.35,2025-02-11
488,18,Fashion,809.51,2025-01-04
191,42,Confectionary,686.52,2024-11-28
205,45,Groceries,10.05,2025-01-09
401,8,Fashion,463.86,2024-05-05
81,28,Fashion,198.24,2024-09-22
135,24,Confectionary,686.2,2024-06-27
453,36,Confectionary,785.29,2024-04-22
302,48,Home Goods,527.72,2024-04-07
469,2,Stationary,112.24,2024-08-31
159,8,Home Goods,372.54,2024-09-18
77,12,Confectionary,899.33,2024-06-08
380,40,Home Goods,941.49,2024-06-05
182,11,Stationary,411.8,2024-09-24
418,9,Stationary,432.7,2025-01-24
91,15,Groceries,670.86,2024-08-28
403,30,Fashion,941.41,2025-02-19
135,32,Electronics,236.21,2024-11-17
121,27,Electronics,570.15,2024-07-06
131,42,Home Goods,708.97,2024-08-15
155,17,Groceries,232.15,2024-09-04
239,42,Stationary,48.72,2025-01-15
282,46,Electronics,335.39,2024-04-24
14,32,Fashion,76.74,2025-01-20
448,27,Stationary,344.73,2024-06-29
220,38,Groceries,721.77,2024-12-09
63,6,Electronics,159.97,2024-07-18
58,14,Groceries,438.82,2024-07-19
294,10,Home Goods,292.03,2024-09-29
430,22,Home Goods,293.07,2025-02-20
406,3,Electronics,80.18,2025-02-10
108,48,Home Goods,737.61,2024-05-23
326,33,Electronics,547.06,2024-12-08
306,5,Home Goods,791.94,2025-02-08
26,41,Fashion,517.15,2024-04-03
269,7,Fashion,730.92,2024-12-27
53,2,Home Goods,659.48,2024-06-30
327,40,Home Goods,454.55,2024-06-07
432,43,Electronics,151.36,2024-10-18
254,13,Confectionary,981.2,2024-05-15
74,46,Stationary,602.17,2024-06-28
395,23,Confectionary,92.65,2024-11-12
73,41,Electronics,99.14,2024-07-29
475,13,Groceries,83.91,2024-09-12
145,17,Stationary,631.69,2024-03-29
352,4,Electronics,178.06,2024-08-15
351,23,Stationary,470.82,2024-11-17
255,25,Stationary,21.13,2024-08-12
230,6,Groceries,570.89,2024-05-06
295,21,Confectionary,777.25,2024-06-21
177,11,Fashion,147.22,2024-05-16
189,41,Electronics,114.41,2024-10-12
7,26,Home Goods,508.31,2024-03-26
497,27,Electronics,557.09,2024-05-13
455,26,Home Goods,19.69,2024-12-18
120,31,Electronics,522.82,2025-02-24
2,26,Home Goods,632.7,2024-11-27
368,6,Electronics,755.65,2025-02-05
192,28,Confectionary,327.39,2024-12-04
194,1,Electronics,40.76,2025-01-20
126,34,Confectionary,83.52,2024-11-05
278,3,Electronics,387.15,2024-11-07
303,10,Groceries,900.71,2024-06-14
257,15,Groceries,793.17,2024-09-01
215,40,Electronics,432.36,2025-01-16
165,24,Electronics,417.86,2024-11-05
155,44,Fashion,720.92,2025-03-07
149,6,Electronics,885.87,2025-01-09
341,35,Groceries,843.2,2024-10-08
232,32,Electronics,166.31,2024-06-25
35,3,Electronics,314.4,2024-10-27
242,37,Electronics,572.75,2024-07-08
367,15,Confectionary,526.71,2024-06-19
62,28,Home Goods,229.99,2024-11-29
415,28,Electronics,313.06,2024-04-28
156,1,Stationary,442.54,2024-10-24
229,22,Electronics,973.97,2025-02-03
74,43,Home Goods,481.78,2024-10-27
329,38,Home Goods,695.58,2024-12-05
53,18,Confectionary,566.05,2024-05-24
85,9,Electronics,574.32,2024-10-17
408,9,Fashion,712.17,2024-05-29
319,46,Electronics,145.19,2025-01-12
49,14,Confectionary,432.87,2024-08-22
488,21,Fashion,87.04,2024-09-17
444,49,Home Goods,517.78,2024-11-24
300,22,Fashion,189.83,2025-01-27
427,24,Fashion,796.14,2024-10-20
142,2,Home Goods,148.07,2024-12-04
368,39,Fashion,406.62,2024-09-04
266,47,Confectionary,981.03,2024-07-13
156,12,Electronics,635.45,2024-07-05
91,25,Groceries,697.49,2024-04-13
486,30,Fashion,519.42,2024-04-26
35,32,Groceries,744.84,2024-08-04
327,22,Stationary,409.5,2024-10-07
426,29,Electronics,233.57,2025-02-15
494,13,Groceries,552.54,2024-10-04
38,29,Electronics,785.24,2024-09-18
7,41,Confectionary,865.65,2024-03-26
315,2,Stationary,875.1,2024-11-01
86,32,Groceries,555.02,2024-06-11
4,11,Fashion,519.34,2025-01-24
76,29,Electronics,215.82,2024-08-14
235,49,Stationary,332.08,2025-01-01
268,43,Electronics,857.1,2024-04-06
414,38,Stationary,558.2,2024-12-28
79,22,Groceries,277.42,2024-05-17
212,12,Home Goods,734.22,2025-03-20
283,5,Stationary,625.28,2024-10-28
364,39,Home Goods,662.26,2024-11-21
256,45,Fashion,632.02,2024-06-19
81,15,Fashion,976.47,2024-05-27
164,36,Groceries,850.63,2024-05-04
53,40,Electronics,897.59,2024-12-02
402,43,Fashion,709.08,2024-05-17
81,32,Electronics,41.15,2024-10-16
395,44,Electronics,607.06,2025-03-07
189,9,Electronics,592.52,2024-12-08
458,23,Electronics,980.94,2024-12-07
100,40,Electronics,727.22,2025-02-17
410,41,Home Goods,700.29,2024-09-05
128,35,Groceries,316.77,2024-10-14
155,36,Fashion,935.52,2025-02-25
52,37,Groceries,591.81,2024-09-20
336,32,Confectionary,637.77,2025-02-01
284,37,Home Goods,718.75,2024-08-21
133,50,Stationary,534.74,2025-01-16
359,19,Confectionary,536.91,2024-06-10
214,14,Confectionary,208.58,2024-05-24
104,48,Confectionary,207.7,2024-03-27
242,12,Confectionary,926.53,2025-01-20
438,44,Stationary,339.18,2024-09-17
280,22,Stationary,125.8,2024-11-13
493,1,Groceries,860.86,2024-03-27
487,42,Stationary,515.36,2025-02-13
364,18,Electronics,964.94,2024-10-02
108,18,Groceries,521.46,2024-07-20
23,34,Confectionary,758.34,2024-08-06
349,41,Electronics,119.04,2024-05-09
495,36,Confectionary,102.69,2024-10-19
44,36,Stationary,569.88,2025-03-11
7,35,Electronics,283.94,2024-08-31
398,28,Stationary,930.2,2024-04-16
206,36,Groceries,506.59,2024-03-25
146,33,Groceries,754.65,2024-07-25
425,25,Groceries,214.22,2025-01-23
126,10,Home Goods,306.13,2024-03-27
479,28,Groceries,463.86,2025-02-05
453,46,Electronics,10.63,2024-11-06
275,27,Fashion,363.83,2024-08-20
241,14,Groceries,376.67,2024-04-17
131,37,Groceries,629.01,2025-02-08
28,43,Electronics,57.91,2024-09-27
393,25,Fashion,559.96,2024-11-09
236,49,Fashion,216.99,2024-05-19
208,29,Confectionary,146.14,2024-10-08
52,49,Stationary,713.01,2024-04-19
216,36,Confectionary,234.98,2024-11-13
432,32,Electronics,179.76,2024-11-17
320,33,Electronics,852.91,2024-05-14
159,45,Stationary,24.92,2025-01-29
14,27,Groceries,562.94,2024-10-22
349,9,Home Goods,644.04,2024-04-20
431,18,Confectionary,430.97,2025-03-11
399,48,Electronics,951.56,2024-06-02
243,23,Home Goods,271.36,2024-04-16
175,30,Home Goods,77.6,2024-09-30
174,1,Electronics,426.37,2024-07-21
98,47,Groceries,616.45,2024-12-02
261,7,Home Goods,397.14,2025-03-23
373,16,Stationary,759.31,2024-08-21
